m_lastLapTime,m_currentLapTime,m_bestLapTime,m_sector1Time,m_sector2Time,m_lapDistance,m_totalDistance,m_safetyCarDelta,m_carPosition,m_currentLapNum,m_pitStatus,m_sector,m_currentLapInvalid,m_penalties,m_gridPosition,m_driverStatus
69.43756103515625,10.184752464294434,67.50927734375,0,0,663.40625,39574.78125,0,1,10,0,0,0,0,19,1,2
69.43756103515625,10.315484046936035,67.50927734375,0,0,672.1953125,39583.5703125,0,1,10,0,0,0,0,19,1,2
69.43756103515625,10.400538444519043,67.50927734375,0,0,678.01953125,39589.39453125,0,1,10,0,0,0,0,19,1,2
69.43756103515625,10.51138973236084,67.50927734375,0,0,685.6875,39597.0625,0,1,10,0,0,0,0,19,1,2
69.43756103515625,10.620845794677734,67.50927734375,0,0,693.33203125,39604.70703125,0,1,10,0,0,0,0,19,1,2
69.43756103515625,10.7107572555542,67.50927734375,0,0,699.62890625,39611.00390625,0,1,10,0,0,0,0,19,1,2
69.43756103515625,10.822209358215332,67.50927734375,0,0,707.50390625,39618.87890625,0,1,10,0,0,0,0,19,1,2
69.43756103515625,10.909394264221191,67.50927734375,0,0,713.6875,39625.0625,0,1,10,0,0,0,0,19,1,2
69.43756103515625,11.018046379089355,67.50927734375,0,0,721.47265625,39632.84765625,0,1,10,0,0,0,0,19,1,2
69.43756103515625,11.124275207519531,67.50927734375,0,0,729.15625,39640.53125,0,1,10,0,0,0,0,19,1,2
69.43756103515625,11.231088638305664,67.50927734375,0,0,736.890625,39648.265625,0,1,10,0,0,0,0,19,1,2
69.43756103515625,11.33611011505127,67.50927734375,0,0,744.63671875,39656.01171875,0,1,10,0,0,0,0,19,1,2
69.43756103515625,11.442269325256348,67.50927734375,0,0,752.44140625,39663.81640625,0,1,10,0,0,0,0,19,1,2
69.43756103515625,11.546154975891113,67.50927734375,0,0,760.1171875,39671.4921875,0,1,10,0,0,0,0,19,1,2
69.43756103515625,11.648487091064453,67.50927734375,0,0,767.77734375,39679.15234375,0,1,10,0,0,0,0,19,1,2
69.43756103515625,11.75162410736084,67.50927734375,0,0,775.54296875,39686.91796875,0,1,10,0,0,0,0,19,1,2
69.43756103515625,11.855612754821777,67.50927734375,0,0,783.3515625,39694.7265625,0,1,10,0,0,0,0,19,1,2
69.43756103515625,11.977104187011719,67.50927734375,0,0,792.5703125,39703.9453125,0,1,10,0,0,0,0,19,1,2
69.43756103515625,12.05876636505127,67.50927734375,0,0,798.8359375,39710.2109375,0,1,10,0,0,0,0,19,1,2
69.43756103515625,12.162714004516602,67.50927734375,0,0,806.76953125,39718.14453125,0,1,10,0,0,0,0,19,1,2
69.43756103515625,12.280497550964355,67.50927734375,0,0,815.73046875,39727.10546875,0,1,10,0,0,0,0,19,1,2
69.43756103515625,12.37476634979248,67.50927734375,0,0,823.109375,39734.484375,0,1,10,0,0,0,0,19,1,2
69.43756103515625,12.474993705749512,67.50927734375,0,0,830.96875,39742.34375,0,1,10,0,0,0,0,19,1,2
69.43756103515625,12.595121383666992,67.50927734375,0,0,840.328125,39751.703125,0,1,10,0,0,0,0,19,1,2
69.43756103515625,12.694286346435547,67.50927734375,0,0,848.14453125,39759.51953125,0,1,10,0,0,0,0,19,1,2
69.43756103515625,12.794751167297363,67.50927734375,0,0,856.1328125,39767.5078125,0,1,10,0,0,0,0,19,1,2
69.43756103515625,12.896814346313477,67.50927734375,0,0,864.27734375,39775.65234375,0,1,10,0,0,0,0,19,1,2
69.43756103515625,13.019231796264648,67.50927734375,0,0,873.98046875,39785.35546875,0,1,10,0,0,0,0,19,1,2
69.43756103515625,13.12048625946045,67.50927734375,0,0,882.0703125,39793.4453125,0,1,10,0,0,0,0,19,1,2
69.43756103515625,13.221243858337402,67.50927734375,0,0,890.171875,39801.546875,0,1,10,0,0,0,0,19,1,2
69.43756103515625,13.323382377624512,67.50927734375,0,0,898.4375,39809.8125,0,1,10,0,0,0,0,19,1,2
69.43756103515625,13.43972396850586,67.50927734375,0,0,907.66796875,39819.04296875,0,1,10,0,0,0,0,19,1,2
69.43756103515625,13.531864166259766,67.50927734375,0,0,915.2421875,39826.6171875,0,1,10,0,0,0,0,19,1,2
69.43756103515625,13.630699157714844,67.50927734375,0,0,923.390625,39834.765625,0,1,10,0,0,0,0,19,1,2
69.43756103515625,13.73276424407959,67.50927734375,0,0,931.765625,39843.140625,0,1,10,0,0,0,0,19,1,2
69.43756103515625,13.833970069885254,67.50927734375,0,0,940.0078125,39851.3828125,0,1,10,0,0,0,0,19,1,2
69.43756103515625,13.933069229125977,67.50927734375,0,0,948.25,39859.625,0,1,10,0,0,0,0,19,1,2
69.43756103515625,14.035608291625977,67.50927734375,0,0,956.65625,39868.03125,0,1,10,0,0,0,0,19,1,2
69.43756103515625,14.156383514404297,67.50927734375,0,0,966.5859375,39877.9609375,0,1,10,0,0,0,0,19,1,2
69.43756103515625,14.236753463745117,67.50927734375,0,0,973.25390625,39884.62890625,0,1,10,0,0,0,0,19,1,2
69.43756103515625,14.35871696472168,67.50927734375,0,0,983.3515625,39894.7265625,0,1,10,0,0,0,0,19,1,2
69.43756103515625,14.439462661743164,67.50927734375,0,0,990.0703125,39901.4453125,0,1,10,0,0,0,0,19,1,2
69.43756103515625,14.561501502990723,67.50927734375,0,0,1000.18359375,39911.55859375,0,1,10,0,0,0,0,19,1,2
69.43756103515625,14.660181045532227,67.50927734375,0,0,1008.42578125,39919.80078125,0,1,10,0,0,0,0,19,1,2
69.43756103515625,14.779426574707031,67.50927734375,0,0,1018.40234375,39929.77734375,0,1,10,0,0,0,0,19,1,2
69.43756103515625,14.858991622924805,67.50927734375,0,0,1025.08984375,39936.46484375,0,1,10,0,0,0,0,19,1,2
69.43756103515625,14.979302406311035,67.50927734375,0,0,1035.2109375,39946.5859375,0,1,10,0,0,0,0,19,1,2
69.43756103515625,15.081121444702148,67.50927734375,0,0,1043.8125,39955.1875,0,1,10,0,0,0,0,19,1,2
69.43756103515625,15.179864883422852,67.50927734375,0,0,1052.171875,39963.546875,0,1,10,0,0,0,0,19,1,2
69.43756103515625,15.28023624420166,67.50927734375,0,0,1060.75,39972.125,0,1,10,0,0,0,0,19,1,2
69.43756103515625,15.381601333618164,67.50927734375,0,0,1069.34375,39980.71875,0,1,10,0,0,0,0,19,1,2
69.43756103515625,15.482736587524414,67.50927734375,0,0,1078.03515625,39989.41015625,0,1,10,0,0,0,0,19,1,2
69.43756103515625,15.585123062133789,67.50927734375,0,0,1086.7109375,39998.0859375,0,1,10,0,0,0,0,19,1,2
69.43756103515625,15.706805229187012,67.50927734375,0,0,1097.1171875,40008.4921875,0,1,10,0,0,0,0,19,1,2
69.43756103515625,15.80825138092041,67.50927734375,0,0,1105.8359375,40017.2109375,0,1,10,0,0,0,0,19,1,2
69.43756103515625,15.911335945129395,67.50927734375,0,0,1114.66015625,40026.03515625,0,1,10,0,0,0,0,19,1,2
69.43756103515625,16.013328552246094,67.50927734375,0,0,1123.42578125,40034.80078125,0,1,10,0,0,0,0,19,1,2
69.43756103515625,16.132530212402344,67.50927734375,0,0,1133.609375,40044.984375,0,1,10,0,0,0,0,19,1,2
69.43756103515625,16.232030868530273,67.50927734375,0,0,1142.2734375,40053.6484375,0,1,10,0,0,0,0,19,1,2
69.43756103515625,16.330827713012695,67.50927734375,0,0,1150.78125,40062.15625,0,1,10,0,0,0,0,19,1,2
69.43756103515625,16.429468154907227,67.50927734375,0,0,1159.26953125,40070.64453125,0,1,10,0,0,0,0,19,1,2
69.43756103515625,16.54570198059082,67.50927734375,0,0,1169.2421875,40080.6171875,0,1,10,0,0,0,0,19,1,2
69.43756103515625,16.640274047851562,67.50927734375,0,0,1177.40234375,40088.77734375,0,1,10,0,0,0,0,19,1,2
69.43756103515625,16.754133224487305,67.50927734375,0,0,1187.1796875,40098.5546875,0,1,10,0,0,0,0,19,1,2
69.43756103515625,16.84746551513672,67.50927734375,0,0,1195.20703125,40106.58203125,0,1,10,0,0,0,0,19,1,2
69.43756103515625,16.962158203125,67.50927734375,16.962158203125,0,1204.90625,40116.28125,0,1,10,0,1,0,0,19,1,2
69.43756103515625,17.053997039794922,67.50927734375,16.962158203125,0,1212.8046875,40124.1796875,0,1,10,0,1,0,0,19,1,2
69.43756103515625,17.16586685180664,67.50927734375,16.962158203125,0,1222.46484375,40133.83984375,0,1,10,0,1,0,0,19,1,2
69.43756103515625,17.259347915649414,67.50927734375,16.962158203125,0,1230.51953125,40141.89453125,0,1,10,0,1,0,0,19,1,2
69.43756103515625,17.373132705688477,67.50927734375,16.962158203125,0,1240.28515625,40151.66015625,0,1,10,0,1,0,0,19,1,2
69.43756103515625,17.467809677124023,67.50927734375,16.962158203125,0,1248.36328125,40159.73828125,0,1,10,0,1,0,0,19,1,2
69.43756103515625,17.579259872436523,67.50927734375,16.962158203125,0,1257.9765625,40169.3515625,0,1,10,0,1,0,0,19,1,2
69.43756103515625,17.67241668701172,67.50927734375,16.962158203125,0,1265.9765625,40177.3515625,0,1,10,0,1,0,0,19,1,2
69.43756103515625,17.783843994140625,67.50927734375,16.962158203125,0,1275.5625,40186.9375,0,1,10,0,1,0,0,19,1,2
69.43756103515625,17.876665115356445,67.50927734375,16.962158203125,0,1283.49609375,40194.87109375,0,1,10,0,1,0,0,19,1,2
69.43756103515625,17.9681453704834,67.50927734375,16.962158203125,0,1291.2265625,40202.6015625,0,1,10,0,1,0,0,19,1,2
69.43756103515625,18.08047866821289,67.50927734375,16.962158203125,0,1300.3125,40211.6875,0,1,10,0,1,0,0,19,1,2
69.43756103515625,18.1912899017334,67.50927734375,16.962158203125,0,1308.8203125,40220.1953125,0,1,10,0,1,0,0,19,1,2
