m_worldPositionX,m_worldPositionY,m_worldPositionZ,m_worldVelocityX,m_worldVelocityY,m_worldVelocityZ,m_worldForwardDirX,m_worldForwardDirY,m_worldForwardDirZ,m_worldRightDirX,m_worldRightDirY,m_worldRightDirZ,m_gForceLateral,m_gForceLongitudinal,m_gForceVertical,m_yaw,m_pitch
-75.69560241699219,-23.496191024780273,194.712646484375,-33.891910552978516,-0.03437422215938568,-48.59016418457031,47542,1536,3991,58216,55547,50102,-0.021799474954605103,0.8672114014625549,0.08958180993795395,-2.5317931175231934,0.02676379680633545,0.03250075876712799
-79.18809509277344,-23.500059127807617,189.6998291015625,-34.32029342651367,-0.05336228013038635,-49.32730484008789,58550,3072,61846,105,49147,61110,-0.082289919257164,0.8355537056922913,-0.040497783571481705,-2.5333504676818848,0.02750563621520996,0.033251434564590454
-82.75297546386719,-23.51274299621582,184.5684356689453,-34.72334671020508,-0.22026965022087097,-50.056884765625,4791,43007,53654,9065,62203,7607,-0.09360214322805405,0.8102271556854248,-0.15479467809200287,-2.535120725631714,0.024484992027282715,0.03169399872422218
-86.3154296875,-23.53925323486328,179.42311096191406,-35.09113693237305,-0.3049318194389343,-50.777164459228516,15799,32767,46230,16745,62459,19127,-0.11019125580787659,0.7894089818000793,-0.17529882490634918,-2.5367355346679688,0.023790955543518066,0.03165315091609955
-89.93334197998047,-23.571670532226562,174.18060302734375,-35.479331970214844,-0.24242109060287476,-51.4649772644043,28087,45055,37526,25193,1532,30903,-0.04008350148797035,0.7762998938560486,0.25269052386283875,-2.5385055541992188,0.024230241775512695,0.031121833249926567
-93.6418685913086,-23.592594146728516,168.79701232910156,-35.883087158203125,-0.28291094303131104,-52.10037612915039,27575,35071,38038,24681,54011,30903,-0.007552653085440397,0.7105000615119934,-0.31930503249168396,-2.5384156703948975,0.024808645248413086,0.032662007957696915
-98.0977554321289,-23.653759002685547,162.33172607421875,-36.368019104003906,-0.6766267418861389,-52.71431350708008,18615,57342,44438,19817,14844,22199,0.05740899220108986,1.2884223461151123,-0.17397716641426086,-2.5372068881988525,0.019295454025268555,0.029536565765738487
-101.843994140625,-23.71803855895996,156.9070587158203,-36.84353256225586,-0.5942128896713257,-53.30021286010742,11703,65534,49046,15721,55036,14519,0.05421602353453636,0.7196416854858398,0.013677413575351238,-2.536266326904297,0.015881061553955078,0.02474474534392357
-105.62311553955078,-23.77811622619629,151.44479370117188,-37.28692626953125,-0.5744147300720215,-53.85375213623047,6327,1023,52886,11881,47100,9143,0.03613550215959549,0.6989664435386658,0.022565452381968498,-2.535475015640259,0.016701459884643555,0.025682693347334862
-109.42080688476562,-23.838197708129883,145.9600830078125,-37.66871643066406,-0.5809306502342224,-54.41971969604492,7607,2047,52118,12905,63484,9911,-0.03129808232188225,0.6785593628883362,0.040575578808784485,-2.5356571674346924,0.015172243118286133,0.023740923032164574
-113.25552368164062,-23.89841651916504,140.41253662109375,-37.96881866455078,-0.556313693523407,-55.02268600463867,20151,3071,43414,21609,63228,22711,-0.11960352212190628,0.6682513952255249,0.08657729625701904,-2.5374858379364014,0.015312910079956055,0.023765522986650467
-117.14899444580078,-23.96165657043457,134.75637817382812,-38.204429626464844,-0.6224126219749451,-55.64906692504883,40375,2047,29334,35433,62716,42679,-0.16869127750396729,0.6424800753593445,0.13038946688175201,-2.540400505065918,0.015333175659179688,0.023809758946299553
-121.06531524658203,-24.01996612548828,129.03712463378906,-38.43540573120117,-0.5893556475639343,-56.253143310546875,57783,3583,17558,47465,59644,60343,-0.12305525690317154,0.6111356616020203,-0.06409841030836105,-2.542929172515869,0.01578974723815918,0.02417607419192791
-125.00061798095703,-24.07939338684082,123.26608276367188,-38.67930221557617,-0.5816307067871094,-56.82904815673828,1208,7935,11414,53353,57084,3512,-0.12299062311649323,0.6057780385017395,0.035648636519908905,-2.5441946983337402,0.016355037689208984,0.02448982372879982
-129.8329315185547,-24.147581100463867,116.14812469482422,-38.94902420043945,-0.5077046155929565,-57.521888732910156,17848,15615,150,64617,59132,20152,-0.14183786511421204,0.5857071280479431,0.1517190933227539,-2.5465869903564453,0.016712307929992676,0.024238578975200653
-133.7889404296875,-24.191848754882812,110.2909927368164,-39.13190460205078,-0.37033483386039734,-58.088768005371094,35512,35327,53397,10858,509,37560,-0.17229416966438293,0.5656761527061462,0.15678048133850098,-2.5491409301757812,0.01740288734436035,0.023435140028595924
-137.7799530029297,-24.222009658813477,104.3496322631836,-39.28831100463867,-0.2821093499660492,-58.65224838256836,54712,46079,40597,23402,51452,56504,-0.18680894374847412,0.5481985807418823,-0.08943498879671097,-2.5518596172332764,0.01959681510925293,0.025152476504445076
-141.76788330078125,-24.243337631225586,98.37821960449219,-39.42296600341797,-0.1555594503879547,-59.20956039428711,8633,62207,27541,35946,43772,10425,-0.20612482726573944,0.5314198136329651,0.012557892128825188,-2.5546326637268066,0.02148735523223877,0.026095075532794
-145.77218627929688,-24.248884201049805,92.3428955078125,-39.51171112060547,0.08382348716259003,-59.775089263916016,31929,20992,12181,51306,55548,32953,-0.2541041970252991,0.5148153305053711,0.3066343665122986,-2.5579516887664795,0.021979570388793945,0.02467205375432968
-149.8518524169922,-24.223112106323242,86.14552307128906,-39.54863357543945,0.49085989594459534,-60.36480712890625,186,6913,55956,5995,14844,186,-0.34290170669555664,0.4949236512184143,0.5576775670051575,-2.5626468658447266,0.029447555541992188,0.029516039416193962
-154.6958465576172,-24.15208625793457,78.70391082763672,-39.52201843261719,0.4580521583557129,-61.08408737182617,40634,61952,29588,32107,1020,41146,-0.32552894949913025,0.48059162497520447,-0.36930152773857117,-2.568380355834961,0.030206918716430664,0.031180862337350845
-158.71336364746094,-24.10873794555664,72.46336364746094,-39.498416900634766,0.5515978932380676,-61.65974044799805,7355,15617,9108,53355,32508,7099,-0.32326647639274597,0.4656654894351959,0.44946059584617615,-2.572991132736206,0.028319835662841797,0.027419794350862503
-163.48367309570312,-24.02033805847168,64.9754638671875,-39.48595428466797,0.8114612102508545,-62.300071716308594,39355,39425,54419,7788,31740,38331,-0.28142601251602173,0.44382548332214355,-0.008745606988668442,-2.5774950981140137,0.029963254928588867,0.027524447068572044
-167.54478454589844,-23.93254852294922,58.540199279785156,-39.47828674316406,0.9535403847694397,-62.81694412231445,700,54529,37779,23916,21500,64443,-0.2755492925643921,0.4224971830844879,0.2562243640422821,-2.581214666366577,0.03197836875915527,0.02875179797410965
-172.3803253173828,-23.808822631835938,50.807003021240234,-39.44713592529297,1.014657735824585,-63.41105651855469,34492,64769,17043,44140,3324,32700,-0.2921122908592224,0.3996609151363373,0.11230648308992386,-2.5859227180480957,0.034459471702575684,0.03089619055390358
-176.38072204589844,-23.694061279296875,44.34727478027344,-39.39200210571289,1.1974283456802368,-63.89148712158203,62396,14338,65426,60780,57595,60092,-0.2965601682662964,0.37710046768188477,0.08129734545946121,-2.5898077487945557,0.03657650947570801,0.0322599895298481
-181.14547729492188,-23.537378311157227,36.577056884765625,-39.24922561645508,1.4662256240844727,-64.37315368652344,36797,48130,41874,19053,252,32957,-0.340858519077301,0.7304173707962036,0.42801013588905334,-2.5953454971313477,0.0378267765045166,0.031260862946510315
-185.1608428955078,-23.3765926361084,29.95586395263672,-39.144981384277344,1.5640757083892822,-64.90361785888672,7614,54018,20114,41069,62971,3774,-0.38034307956695557,0.3937527537345886,-0.09282509237527847,-2.600421190261841,0.03846931457519531,0.03161328658461571
-189.03421020507812,-23.22191619873047,23.49916648864746,-39.04126739501953,1.612348198890686,-65.40453338623047,36542,59906,2962,59245,28412,32702,-0.3277524411678314,0.38420599699020386,0.1862179934978485,-2.6044998168945312,0.03565418720245361,0.02792172320187092
-192.98011779785156,-23.05394744873047,16.858312606811523,-38.97537612915039,1.7008758783340454,-65.87532806396484,62910,3843,53137,9070,31996,58558,-0.28198832273483276,0.3723626434803009,0.09818775206804276,-2.6081273555755615,0.035837650299072266,0.02748517505824566
-196.9062957763672,-22.87662696838379,10.194681167602539,-38.919334411621094,1.8401964902877808,-66.32260131835938,22719,15363,38545,23918,31228,17855,-0.27148163318634033,0.35949867963790894,0.18938995897769928,-2.6116340160369873,0.03657269477844238,0.027562962844967842
-200.8773193359375,-22.695960998535156,3.399879217147827,-38.867820739746094,1.6356922388076782,-66.7667465209961,48575,63490,22929,39278,33276,44223,-0.27656427025794983,0.3511640429496765,-0.27117636799812317,-2.6152217388153076,0.03528928756713867,0.02732156775891781
-205.5248260498047,-22.473737716674805,-4.624311447143555,-38.77617645263672,2.131101131439209,-67.26716613769531,14272,49155,6545,56686,44284,8128,-0.2246999740600586,0.33647722005844116,0.22868163883686066,-2.61948561668396,0.03716742992401123,0.02601282112300396
-209.45672607421875,-22.268465042114258,-11.470219612121582,-38.725364685058594,1.8590294122695923,-67.67969512939453,41152,10755,55440,8303,2045,36800,-0.27459079027175903,0.32697510719299316,-0.3297176957130432,-2.623293876647949,0.03244578838348389,0.023234138265252113
-213.98951721191406,-22.047807693481445,-19.435739517211914,-38.58521270751953,1.988505244255066,-68.18413543701172,7617,26371,37776,24431,23548,2241,-0.31164786219596863,0.322017103433609,0.25694459676742554,-2.627556800842285,0.03790450096130371,0.0284954234957695
-217.79766845703125,-21.84037208557129,-26.19710922241211,-38.458736419677734,2.115741014480591,-68.59903717041016,36289,39683,21904,40559,26364,30657,-0.3203078806400299,0.3081236481666565,-0.12903231382369995,-2.6314985752105713,0.03834879398345947,0.028168322518467903
-221.64137268066406,-21.637514114379883,-33.087989807128906,-38.29230499267578,2.0567898750305176,-69.03975677490234,8130,38659,1168,61807,39420,2498,-0.4160335063934326,0.30075013637542725,0.2827385365962982,-2.63662052154541,0.03686237335205078,0.026594486087560654
-225.4408721923828,-21.433300018310547,-39.98038864135742,-38.0819206237793,1.9698972702026367,-69.49813842773438,47810,24067,44431,18800,48892,42946,-0.4253233075141907,0.2948753535747528,-0.19803954660892487,-2.642066478729248,0.03498232364654541,0.025480967015028
-229.97161865234375,-21.196170806884766,-48.31198501586914,-37.796085357666016,2.1035499572753906,-70.0365219116211,30659,41731,18831,44912,58620,25027,-0.45101433992385864,0.28521567583084106,0.2599736750125885,-2.6486191749572754,0.03486037254333496,0.02429608441889286
-233.70912170410156,-20.991802215576172,-55.28194808959961,-37.561767578125,1.907021164894104,-70.4756851196289,3012,14083,63374,113,58876,63939,-0.42733681201934814,0.2783447206020355,-0.40313637256622314,-2.653771162033081,0.033237457275390625,0.024281559512019157
-237.4612579345703,-20.799259185791016,-62.3651123046875,-37.335330963134766,2.063671350479126,-70.89375305175781,39876,37123,44430,18801,45052,34500,-0.38970157504081726,0.2639780342578888,0.39500635862350464,-2.6587088108062744,0.03592979907989502,0.02593562752008438
-241.2109375,-20.584890365600586,-69.5245590209961,-37.14596176147461,2.1206650733947754,-71.28733825683594,3781,39427,29326,34929,1789,63940,-0.3300991356372833,0.2628629505634308,-0.08937384188175201,-2.6626946926116943,0.03363025188446045,0.02326830103993416
-245.64454650878906,-20.33226776123047,-78.07975769042969,-36.98097229003906,2.0406742095947266,-71.7191162109375,34757,30723,12942,50545,48892,29381,-0.29891249537467957,0.25457221269607544,-0.14079046249389648,-2.6668314933776855,0.03504502773284912,0.025457970798015594
-249.30654907226562,-20.129762649536133,-85.21395874023438,-36.83097839355469,2.0470454692840576,-72.0709228515625,60869,29187,65165,64625,9981,55749,-0.2932078242301941,0.2495354562997818,-0.07308609783649445,-2.6703696250915527,0.03209888935089111,0.022294802591204643
-253.65557861328125,-19.896881103515625,-93.76517486572266,-36.68678283691406,1.9030888080596924,-72.46715545654297,22726,15875,50829,12914,63484,17862,-0.25639042258262634,0.24205125868320465,-0.16119231283664703,-2.6740224361419678,0.03259932994842529,0.023717062547802925
-256.6209716796875,-19.74169158935547,-99.63863372802734,-36.622291564941406,1.992676019668579,-72.70744323730469,39366,25091,42637,20850,54780,34246,-0.16496780514717102,0.23083537817001343,0.2634240686893463,-2.6762313842773438,0.033994436264038086,0.02475959248840809
-261.7955322265625,-19.456499099731445,-109.94379425048828,-36.63868713378906,2.011521100997925,-73.05870056152344,46278,25603,39309,23666,33788,40902,0.012983026914298534,0.2276647984981537,-0.004036867991089821,-2.6771271228790283,0.03625035285949707,0.027261534705758095
-264.6956787109375,-19.296295166015625,-115.72200012207031,-36.77732467651367,2.1116456985473633,-73.18167877197266,33990,38147,45709,17522,41980,28358,0.13800963759422302,0.22282801568508148,0.3150434195995331,-2.6754889488220215,0.03608596324920654,0.02629167027771473
-269.0985107421875,-19.02973747253418,-124.45459747314453,-37.102840423583984,2.245898962020874,-73.29874420166016,5574,46851,60557,3698,64252,65477,0.2518128454685211,0.21444228291511536,-0.10262210667133331,-2.671722412109375,0.03422117233276367,0.02362985350191593
-272.77783203125,-18.8092041015625,-131.69534301757812,-37.42293167114258,2.241863489151001,-73.36528015136719,46533,49667,7566,58481,55549,41669,0.2686766982078552,0.2078704684972763,0.056132785975933075,-2.668511390686035,0.028403520584106445,0.016862107440829277
-276.5754089355469,-18.57428741455078,-139.10968017578125,-37.7596435546875,2.381121873855591,-73.41685485839844,22469,61187,20366,46193,4606,17605,0.2892346680164337,0.20327773690223694,0.07496286928653717,-2.6652915477752686,0.027534842491149902,0.015112951397895813
-280.2947998046875,-18.33415985107422,-146.31057739257812,-38.103355407714844,2.5770773887634277,-73.45465850830078,61892,15364,34702,33393,45054,57284,0.31803521513938904,0.21789440512657166,0.36765316128730774,-2.6618235111236572,0.024425506591796875,0.010298292152583599
-284.8432922363281,-18.017610549926758,-155.02650451660156,-38.57269287109375,2.7281224727630615,-73.4550552368164,23492,32516,55438,15217,12032,21444,0.38919439911842346,0.18581637740135193,0.08489939570426941,-2.6567604541778564,0.015117287635803223,-0.001440400374121964
-288.7095031738281,-17.731184005737305,-162.34022521972656,-39.06938552856445,3.010680675506592,-73.38319396972656,45763,55300,13711,58224,64512,44995,0.5421388149261475,0.18250742554664612,0.1922769993543625,-2.6509392261505127,0.01105046272277832,-0.0077017853036522865
-293.371826171875,-17.369691848754883,-171.00369262695312,-39.85771560668945,3.25754451751709,-73.17816162109375,31682,20997,58255,15472,51201,32962,0.7903770208358765,0.17058296501636505,0.5376245975494385,-2.6401865482330322,0.007781863212585449,-0.013927311636507511
-297.4084167480469,-17.02730941772461,-178.32733154296875,-40.66572570800781,3.42207407951355,-72.91492462158203,15809,30725,38544,35951,2050,17601,0.8693056702613831,0.1636490374803543,-0.11480789631605148,-2.6290836334228516,0.007103443145751953,-0.015899397432804108
-301.51568603515625,-16.67393684387207,-185.59991455078125,-41.52494430541992,3.760725975036621,-72.58814239501953,4544,3590,18833,57454,4610,6080,0.9650460481643677,0.15607061982154846,0.5892816781997681,-2.618533134460449,0.009615063667297363,-0.016204196959733963
-305.7887878417969,-16.268878936767578,-192.9694061279297,-42.43313980102539,4.197864055633545,-72.20936584472656,49598,45830,6034,6766,7682,50366,0.9780562520027161,0.15359318256378174,0.5682841539382935,-2.6066219806671143,0.012468099594116211,-0.01654912903904915
